"Query","Marker.name","Sbicolor_3"
"Chr09-045734691-bot","MsaSorghum032734","Chr05-38427786-bot"
"Chr10-032365262-top","MsaSorghum032734","Chr05-38427786-bot"
"Chr09-045888770-bot","MsaSorghum032736","Chr05-38567769-top"
"Chr10-032138107-bot","MsaSorghum032736","Chr05-38567769-top"
"Chr09-045888664-top","MsaSorghum032738","Chr05-38567875-bot"
"Chr10-032138001-top","MsaSorghum032738","Chr05-38567875-bot"
"Chr09-044842243-top","MsaSorghum032746","Chr05-41255321-top"
"Chr10-033191357-bot","MsaSorghum032746","Chr05-41255321-top"
"Chr09-044842482-top","MsaSorghum032748","Chr05-41255559-top"
"Chr10-033191119-bot","MsaSorghum032748","Chr05-41255559-top"
"Chr09-044842485-bot","MsaSorghum032749","Chr05-41255562-bot"
"Chr10-033191116-top","MsaSorghum032749","Chr05-41255562-bot"
"Chr09-046021886-bot","MsaSorghum032755","Chr05-43261464-bot"
"Chr10-031588880-top","MsaSorghum032755","Chr05-43261464-bot"
"Chr09-048025322-bot","MsaSorghum032771","Chr05-50640162-bot"
"Chr10-029614973-bot","MsaSorghum032771","Chr05-50640162-bot"
"Chr09-048168468-top","MsaSorghum032774","Chr05-50704465-top"
"Chr10-029670591-top","MsaSorghum032774","Chr05-50704465-top"
"Chr09-048179744-top","MsaSorghum032778","Chr05-50848853-top"
"Chr10-029729897-top","MsaSorghum032778","Chr05-50848853-top"
"Chr09-048189977-bot","MsaSorghum032783","Chr05-50856760-bot"
"Chr10-029738042-bot","MsaSorghum032783","Chr05-50856760-bot"
"Chr09-048867320-top","MsaSorghum032789","Chr05-51606116-top"
"Chr10-029054187-bot","MsaSorghum032789","Chr05-51606116-top"
"Chr09-049035388-bot","MsaSorghum032793","Chr05-51751482-bot"
"Chr10-028796510-top","MsaSorghum032793","Chr05-51751482-bot"
"Chr09-049035007-top","MsaSorghum032795","Chr05-51808074-bot"
"Chr10-028796916-bot","MsaSorghum032795","Chr05-51808074-bot"
"Chr09-049033536-top","MsaSorghum032796","Chr05-51809176-bot"
"Chr10-028797909-bot","MsaSorghum032796","Chr05-51809176-bot"
"Chr09-049032424-top","MsaSorghum032797","Chr05-51810288-bot"
"Chr10-028799116-bot","MsaSorghum032797","Chr05-51810288-bot"
"Chr09-049033539-bot","MsaSorghum032798","Chr05-51832041-bot"
"Chr10-028797906-top","MsaSorghum032798","Chr05-51832041-bot"
"Chr09-049138187-top","MsaSorghum032808","Chr05-52025516-top"
"Chr10-028770499-bot","MsaSorghum032808","Chr05-52025516-top"
"Chr09-049139753-top","MsaSorghum032809","Chr05-52027097-top"
"Chr10-028766256-bot","MsaSorghum032809","Chr05-52027097-top"
"Chr09-049158931-top","MsaSorghum032810","Chr05-52027706-top"
"Chr10-028765471-bot","MsaSorghum032810","Chr05-52027706-top"
"Chr09-049687081-bot","MsaSorghum032825","Chr05-52529446-bot"
"Chr10-028753268-top","MsaSorghum032825","Chr05-52529446-bot"
"Chr09-049687981-bot","MsaSorghum032826","Chr05-52530352-bot"
"Chr10-028752386-top","MsaSorghum032826","Chr05-52530352-bot"
"Chr09-049788818-bot","MsaSorghum032830","Chr05-52607254-bot"
"Chr10-028548393-top","MsaSorghum032830","Chr05-52607254-bot"
"Chr09-050083676-top","MsaSorghum032831","Chr05-52916142-top"
"Chr10-028427668-bot","MsaSorghum032831","Chr05-52916142-top"
"Chr09-050646726-top","MsaSorghum032841","Chr05-53539973-top"
"Chr10-028155618-top","MsaSorghum032841","Chr05-53539973-top"
"Chr09-051128155-bot","MsaSorghum032845","Chr05-53725059-bot"
"Chr10-027204638-top","MsaSorghum032845","Chr05-53725059-bot"
"Chr09-051266476-bot","MsaSorghum032848","Chr05-53756418-bot"
"Chr10-027160892-top","MsaSorghum032848","Chr05-53756418-bot"
"Chr09-051266473-top","MsaSorghum032849","Chr05-53761842-top"
"Chr10-027160895-bot","MsaSorghum032849","Chr05-53761842-top"
"Chr09-051321768-bot","MsaSorghum032852","Chr05-53786914-bot"
"Chr10-027320191-bot","MsaSorghum032852","Chr05-53786914-bot"
"Chr09-051322789-bot","MsaSorghum032853","Chr05-53787948-bot"
"Chr10-027321227-bot","MsaSorghum032853","Chr05-53787948-bot"
"Chr09-051525806-top","MsaSorghum032854","Chr05-53842661-top"
"Chr10-027542691-top","MsaSorghum032854","Chr05-53842661-top"
"Chr09-051525833-top","MsaSorghum032855","Chr05-53842688-top"
"Chr10-027542718-top","MsaSorghum032855","Chr05-53842688-top"
"Chr09-051528447-top","MsaSorghum032856","Chr05-53845383-top"
"Chr10-027545501-top","MsaSorghum032856","Chr05-53845383-top"
"Chr09-051528450-bot","MsaSorghum032857","Chr05-53845386-bot"
"Chr10-027545504-bot","MsaSorghum032857","Chr05-53845386-bot"
"Chr09-051604325-bot","MsaSorghum032858","Chr05-53884097-top"
"Chr10-026872167-top","MsaSorghum032858","Chr05-53884097-top"
"Chr09-051596630-bot","MsaSorghum032860","Chr05-53888511-top"
"Chr10-026877277-top","MsaSorghum032860","Chr05-53888511-top"
"Chr09-051587195-top","MsaSorghum032862","Chr05-53896854-bot"
"Chr10-027000852-bot","MsaSorghum032862","Chr05-53896854-bot"
"Chr09-052425912-top","MsaSorghum032865","Chr05-54436312-top"
"Chr10-039289049-bot","MsaSorghum032865","Chr05-54436312-top"
"Chr09-052426737-bot","MsaSorghum032868","Chr05-54437137-bot"
"Chr10-039288095-top","MsaSorghum032868","Chr05-54437137-bot"
"Chr09-053319323-bot","MsaSorghum032869","Chr05-54474569-top"
"Chr10-039726626-top","MsaSorghum032869","Chr05-54474569-top"
"Chr09-053319320-top","MsaSorghum032870","Chr05-54474572-bot"
"Chr10-039726629-bot","MsaSorghum032870","Chr05-54474572-bot"
"Chr09-053318400-top","MsaSorghum032871","Chr05-54475493-bot"
"Chr10-039727551-bot","MsaSorghum032871","Chr05-54475493-bot"
"Chr09-052440731-top","MsaSorghum032873","Chr05-54651620-bot"
"Chr10-039741022-bot","MsaSorghum032873","Chr05-54651620-bot"
"Chr09-053318403-bot","MsaSorghum032878","Chr05-54675771-bot"
"Chr10-039727548-top","MsaSorghum032878","Chr05-54675771-bot"
"Chr09-053569679-bot","MsaSorghum032885","Chr05-55034689-bot"
"Chr10-041229420-top","MsaSorghum032885","Chr05-55034689-bot"
"Chr09-053783348-top","MsaSorghum032896","Chr05-55176028-top"
"Chr10-040994186-bot","MsaSorghum032896","Chr05-55176028-top"
"Chr09-053786438-top","MsaSorghum032897","Chr05-55179679-top"
"Chr10-040985945-bot","MsaSorghum032897","Chr05-55179679-top"
"Chr09-053786441-bot","MsaSorghum032898","Chr05-55179682-bot"
"Chr10-040985942-top","MsaSorghum032898","Chr05-55179682-bot"
"Chr09-053787468-bot","MsaSorghum032899","Chr05-55180826-bot"
"Chr10-040984907-top","MsaSorghum032899","Chr05-55180826-bot"
"Chr09-053790663-top","MsaSorghum032900","Chr05-55202852-top"
"Chr10-040978252-bot","MsaSorghum032900","Chr05-55202852-top"
"Chr09-053792780-top","MsaSorghum032901","Chr05-55205043-top"
"Chr10-040975944-bot","MsaSorghum032901","Chr05-55205043-top"
"Chr09-053792846-top","MsaSorghum032903","Chr05-55205107-top"
"Chr10-040975880-bot","MsaSorghum032903","Chr05-55205107-top"
"Chr09-053792849-bot","MsaSorghum032904","Chr05-55205110-bot"
"Chr10-040975877-top","MsaSorghum032904","Chr05-55205110-bot"
"Chr09-053861980-bot","MsaSorghum032910","Chr05-55270281-top"
"Chr10-040844046-top","MsaSorghum032910","Chr05-55270281-top"
"Chr09-053861984-top","MsaSorghum032911","Chr05-55270284-bot"
"Chr10-040844049-bot","MsaSorghum032911","Chr05-55270284-bot"
"Chr09-054205322-bot","MsaSorghum032919","Chr05-55592685-bot"
"Chr10-040704340-top","MsaSorghum032919","Chr05-55592685-bot"
"Chr09-054207972-bot","MsaSorghum032922","Chr05-55595439-bot"
"Chr10-040701625-top","MsaSorghum032922","Chr05-55595439-bot"
"Chr09-054219927-top","MsaSorghum032926","Chr05-55621699-top"
"Chr10-040690082-bot","MsaSorghum032926","Chr05-55621699-top"
"Chr09-054220717-top","MsaSorghum032928","Chr05-55622489-top"
"Chr10-040689295-bot","MsaSorghum032928","Chr05-55622489-top"
"Chr09-054220720-bot","MsaSorghum032929","Chr05-55622492-bot"
"Chr10-040689292-top","MsaSorghum032929","Chr05-55622492-bot"
"Chr09-054220891-top","MsaSorghum032930","Chr05-55622663-top"
"Chr10-040689121-bot","MsaSorghum032930","Chr05-55622663-top"
"Chr09-054220894-bot","MsaSorghum032931","Chr05-55622666-bot"
"Chr10-040689118-top","MsaSorghum032931","Chr05-55622666-bot"
"Chr09-054222995-top","MsaSorghum032933","Chr05-55624812-top"
"Chr10-040686995-bot","MsaSorghum032933","Chr05-55624812-top"
"Chr09-054222998-bot","MsaSorghum032934","Chr05-55624815-bot"
"Chr10-040686992-top","MsaSorghum032934","Chr05-55624815-bot"
"Chr09-054310943-bot","MsaSorghum032941","Chr05-55906646-bot"
"Chr10-040429296-bot","MsaSorghum032941","Chr05-55906646-bot"
"Chr09-054556265-bot","MsaSorghum032944","Chr05-56036812-bot"
"Chr10-041840079-top","MsaSorghum032944","Chr05-56036812-bot"
"Chr09-054557324-bot","MsaSorghum032946","Chr05-56037813-bot"
"Chr10-041839098-top","MsaSorghum032946","Chr05-56037813-bot"
"Chr09-054565885-top","MsaSorghum032947","Chr05-56040484-top"
"Chr10-041836414-bot","MsaSorghum032947","Chr05-56040484-top"
"Chr09-054788174-bot","MsaSorghum032953","Chr05-56109687-bot"
"Chr10-041722319-top","MsaSorghum032953","Chr05-56109687-bot"
"Chr09-054789299-top","MsaSorghum032954","Chr05-56110858-top"
"Chr10-041721204-bot","MsaSorghum032954","Chr05-56110858-top"
"Chr09-054789302-bot","MsaSorghum032955","Chr05-56110861-bot"
"Chr10-041721201-top","MsaSorghum032955","Chr05-56110861-bot"
"Chr09-055429248-top","MsaSorghum032965","Chr05-57204614-top"
"Chr10-042153438-bot","MsaSorghum032965","Chr05-57204614-top"
"Chr09-055429251-bot","MsaSorghum032966","Chr05-57204617-bot"
"Chr10-042153435-top","MsaSorghum032966","Chr05-57204617-bot"
"Chr09-055575951-top","MsaSorghum032981","Chr05-57381117-top"
"Chr10-042760292-top","MsaSorghum032981","Chr05-57381117-top"
"Chr09-055575954-bot","MsaSorghum032982","Chr05-57381120-bot"
"Chr10-042760295-bot","MsaSorghum032982","Chr05-57381120-bot"
"Chr09-055576685-top","MsaSorghum032983","Chr05-57382236-top"
"Chr10-042761045-top","MsaSorghum032983","Chr05-57382236-top"
"Chr09-055586922-bot","MsaSorghum032985","Chr05-57389232-bot"
"Chr10-043395189-top","MsaSorghum032985","Chr05-57389232-bot"
"Chr09-055590678-top","MsaSorghum032986","Chr05-57394362-top"
"Chr10-043390156-bot","MsaSorghum032986","Chr05-57394362-top"
"Chr09-056223030-bot","MsaSorghum032995","Chr05-57697947-bot"
"Chr10-044942491-bot","MsaSorghum032995","Chr05-57697947-bot"
"Chr09-056418792-bot","MsaSorghum032997","Chr05-58025569-bot"
"Chr10-045149368-bot","MsaSorghum032997","Chr05-58025569-bot"
"Chr09-056442662-top","MsaSorghum032998","Chr05-58035439-top"
"Chr10-045188304-top","MsaSorghum032998","Chr05-58035439-top"
"Chr09-056442665-bot","MsaSorghum032999","Chr05-58035442-bot"
"Chr10-045188307-bot","MsaSorghum032999","Chr05-58035442-bot"
"Chr09-056448164-top","MsaSorghum033001","Chr05-58040682-top"
"Chr10-045200844-top","MsaSorghum033001","Chr05-58040682-top"
"Chr09-056555663-top","MsaSorghum033008","Chr05-58088384-top"
"Chr10-045241212-top","MsaSorghum033008","Chr05-58088384-top"
"Chr09-056562292-top","MsaSorghum033012","Chr05-58096883-top"
"Chr10-045250206-top","MsaSorghum033012","Chr05-58096883-top"
"Chr09-056739732-bot","MsaSorghum033017","Chr05-58420134-bot"
"Chr10-045364748-bot","MsaSorghum033017","Chr05-58420134-bot"
"Chr09-057294438-top","MsaSorghum033039","Chr05-59202571-top"
"Chr10-045825556-top","MsaSorghum033039","Chr05-59202571-top"
"Chr09-057294441-bot","MsaSorghum033040","Chr05-59202574-bot"
"Chr10-045825559-bot","MsaSorghum033040","Chr05-59202574-bot"
"Chr09-057295461-top","MsaSorghum033041","Chr05-59203548-top"
"Chr10-045826598-top","MsaSorghum033041","Chr05-59203548-top"
"Chr09-057295505-top","MsaSorghum033042","Chr05-59203592-top"
"Chr10-045826642-top","MsaSorghum033042","Chr05-59203592-top"
"Chr09-057299710-top","MsaSorghum033046","Chr05-59210057-top"
"Chr10-045830843-top","MsaSorghum033046","Chr05-59210057-top"
"Chr09-057410456-bot","MsaSorghum033056","Chr05-59285228-bot"
"Chr10-045950256-bot","MsaSorghum033056","Chr05-59285228-bot"
"Chr09-057703519-top","MsaSorghum033068","Chr05-59439029-top"
"Chr10-046218695-top","MsaSorghum033068","Chr05-59439029-top"
"Chr09-057666303-top","MsaSorghum033070","Chr05-59443443-bot"
"Chr10-046241149-bot","MsaSorghum033070","Chr05-59443443-bot"
"Chr09-057758782-bot","MsaSorghum033074","Chr05-59461202-bot"
"Chr10-046271564-bot","MsaSorghum033074","Chr05-59461202-bot"
"Chr09-058386998-bot","MsaSorghum033083","Chr05-59700354-bot"
"Chr10-046911201-top","MsaSorghum033083","Chr05-59700354-bot"
"Chr09-058502688-top","MsaSorghum033090","Chr05-59844270-bot"
"Chr10-046944526-bot","MsaSorghum033090","Chr05-59844270-bot"
"Chr09-058500885-bot","MsaSorghum033092","Chr05-59844771-top"
"Chr10-046944996-top","MsaSorghum033092","Chr05-59844771-top"
"Chr09-058886249-bot","MsaSorghum033100","Chr05-60254762-bot"
"Chr10-047323530-bot","MsaSorghum033100","Chr05-60254762-bot"
"Chr09-059029994-bot","MsaSorghum033106","Chr05-60557956-bot"
"Chr10-048283971-top","MsaSorghum033106","Chr05-60557956-bot"
"Chr09-059308556-top","MsaSorghum033112","Chr05-60645941-bot"
"Chr10-048465351-top","MsaSorghum033112","Chr05-60645941-bot"
"Chr09-059244537-bot","MsaSorghum033121","Chr05-60659232-top"
"Chr10-048515209-top","MsaSorghum033121","Chr05-60659232-top"
"Chr09-059243974-bot","MsaSorghum033123","Chr05-60659813-top"
"Chr10-048515775-top","MsaSorghum033123","Chr05-60659813-top"
"Chr09-059242099-bot","MsaSorghum033125","Chr05-60661742-top"
"Chr10-048517807-top","MsaSorghum033125","Chr05-60661742-top"
"Chr09-059214148-top","MsaSorghum033126","Chr05-60675936-bot"
"Chr10-048575766-bot","MsaSorghum033126","Chr05-60675936-bot"
"Chr09-059211318-top","MsaSorghum033128","Chr05-60678991-bot"
"Chr10-048578589-bot","MsaSorghum033128","Chr05-60678991-bot"
"Chr09-059207205-top","MsaSorghum033131","Chr05-60682703-bot"
"Chr10-048592803-top","MsaSorghum033131","Chr05-60682703-bot"
"Chr09-059196571-top","MsaSorghum033132","Chr05-60687520-bot"
"Chr10-048586976-top","MsaSorghum033132","Chr05-60687520-bot"
"Chr09-059181671-top","MsaSorghum033133","Chr05-60710529-bot"
"Chr10-048927458-top","MsaSorghum033133","Chr05-60710529-bot"
"Chr09-059469525-bot","MsaSorghum033138","Chr05-60833664-bot"
"Chr10-048732094-top","MsaSorghum033138","Chr05-60833664-bot"
"Chr09-059485930-bot","MsaSorghum033139","Chr05-60853841-top"
"Chr10-049326145-bot","MsaSorghum033139","Chr05-60853841-top"
"Chr09-059485855-top","MsaSorghum033140","Chr05-60853916-bot"
"Chr10-049069973-top","MsaSorghum033140","Chr05-60853916-bot"
"Chr09-059565692-top","MsaSorghum033144","Chr05-60877044-top"
"Chr10-049286633-bot","MsaSorghum033144","Chr05-60877044-top"
"Chr09-059565695-bot","MsaSorghum033145","Chr05-60877047-bot"
"Chr10-049286630-top","MsaSorghum033145","Chr05-60877047-bot"
"Chr09-059575040-top","MsaSorghum033148","Chr05-60881434-top"
"Chr10-049272232-bot","MsaSorghum033148","Chr05-60881434-top"
"Chr09-059575722-top","MsaSorghum033149","Chr05-60882118-top"
"Chr10-049271419-bot","MsaSorghum033149","Chr05-60882118-top"
"Chr09-059684129-bot","MsaSorghum033153","Chr05-61009808-top"
"Chr10-050255651-bot","MsaSorghum033153","Chr05-61009808-top"
"Chr09-060133720-bot","MsaSorghum033165","Chr05-61380621-bot"
"Chr10-049695640-top","MsaSorghum033165","Chr05-61380621-bot"
"Chr09-062225940-bot","MsaSorghum033180","Chr05-61782677-top"
"Chr10-050423022-bot","MsaSorghum033180","Chr05-61782677-top"
"Chr09-062985976-top","MsaSorghum033194","Chr05-62231959-top"
"Chr10-051696758-top","MsaSorghum033194","Chr05-62231959-top"
"Chr09-063103246-bot","MsaSorghum033198","Chr05-62359171-top"
"Chr10-051937880-bot","MsaSorghum033198","Chr05-62359171-top"
"Chr09-063102080-top","MsaSorghum033201","Chr05-62360343-bot"
"Chr10-051936714-top","MsaSorghum033201","Chr05-62360343-bot"
"Chr09-063098111-bot","MsaSorghum033203","Chr05-62363293-top"
"Chr10-051924839-bot","MsaSorghum033203","Chr05-62363293-top"
"Chr09-063098108-top","MsaSorghum033204","Chr05-62363296-bot"
"Chr10-051924836-top","MsaSorghum033204","Chr05-62363296-bot"
"Chr09-063098034-top","MsaSorghum033205","Chr05-62363370-bot"
"Chr10-051924762-top","MsaSorghum033205","Chr05-62363370-bot"
"Chr09-071547936-bot","MsaSorghum033210","Chr05-62614659-bot"
"Chr10-052235400-top","MsaSorghum033210","Chr05-62614659-bot"
"Chr09-065278544-top","MsaSorghum033233","Chr05-62884492-top"
"Chr10-053048965-top","MsaSorghum033233","Chr05-62884492-top"
"Chr09-065278565-top","MsaSorghum033235","Chr05-62884513-top"
"Chr10-053048986-top","MsaSorghum033235","Chr05-62884513-top"
"Chr09-065278680-bot","MsaSorghum033238","Chr05-62884628-bot"
"Chr10-053049101-bot","MsaSorghum033238","Chr05-62884628-bot"
"Chr09-065283548-top","MsaSorghum033239","Chr05-62896549-top"
"Chr10-053030584-bot","MsaSorghum033239","Chr05-62896549-top"
"Chr09-065292669-top","MsaSorghum033240","Chr05-62909780-top"
"Chr10-053012341-bot","MsaSorghum033240","Chr05-62909780-top"
"Chr09-064993319-bot","MsaSorghum033249","Chr05-63230292-bot"
"Chr10-052930584-bot","MsaSorghum033249","Chr05-63230292-bot"
"Chr09-066739441-top","MsaSorghum033253","Chr05-63377097-top"
"Chr10-053812232-top","MsaSorghum033253","Chr05-63377097-top"
"Chr09-066813438-top","MsaSorghum033256","Chr05-63399428-top"
"Chr10-053860281-top","MsaSorghum033256","Chr05-63399428-top"
"Chr09-066813441-bot","MsaSorghum033257","Chr05-63399431-bot"
"Chr10-053860284-bot","MsaSorghum033257","Chr05-63399431-bot"
"Chr09-066825844-top","MsaSorghum033260","Chr05-63406963-top"
"Chr10-053902650-top","MsaSorghum033260","Chr05-63406963-top"
"Chr09-066825847-bot","MsaSorghum033261","Chr05-63406966-bot"
"Chr10-053902653-bot","MsaSorghum033261","Chr05-63406966-bot"
"Chr09-066827251-top","MsaSorghum033262","Chr05-63408281-top"
"Chr10-053903991-top","MsaSorghum033262","Chr05-63408281-top"
"Chr09-066831960-top","MsaSorghum033264","Chr05-63414255-top"
"Chr10-053908796-top","MsaSorghum033264","Chr05-63414255-top"
"Chr09-066854984-bot","MsaSorghum033266","Chr05-63419039-bot"
"Chr10-053912833-bot","MsaSorghum033266","Chr05-63419039-bot"
"Chr09-066858312-bot","MsaSorghum033268","Chr05-63422486-bot"
"Chr10-053916407-bot","MsaSorghum033268","Chr05-63422486-bot"
"Chr09-066862115-top","MsaSorghum033270","Chr05-63425780-top"
"Chr10-053920663-top","MsaSorghum033270","Chr05-63425780-top"
"Chr09-067244519-top","MsaSorghum033272","Chr05-63461760-top"
"Chr10-054552111-top","MsaSorghum033272","Chr05-63461760-top"
"Chr09-067244597-bot","MsaSorghum033274","Chr05-63461838-bot"
"Chr10-054552189-bot","MsaSorghum033274","Chr05-63461838-bot"
"Chr09-067245403-bot","MsaSorghum033275","Chr05-63462614-bot"
"Chr10-054553013-bot","MsaSorghum033275","Chr05-63462614-bot"
"Chr09-067512023-top","MsaSorghum033290","Chr05-63785846-top"
"Chr10-054298048-bot","MsaSorghum033290","Chr05-63785846-top"
"Chr09-067512237-bot","MsaSorghum033292","Chr05-63786059-bot"
"Chr10-054297835-top","MsaSorghum033292","Chr05-63786059-bot"
"Chr09-067570169-top","MsaSorghum033298","Chr05-63811985-top"
"Chr10-054237935-bot","MsaSorghum033298","Chr05-63811985-top"
"Chr09-067753134-top","MsaSorghum033322","Chr05-63965339-top"
"Chr10-054688102-bot","MsaSorghum033322","Chr05-63965339-top"
"Chr09-068710393-bot","MsaSorghum033451","Chr05-65509783-bot"
"Chr10-059755996-top","MsaSorghum033451","Chr05-65509783-bot"
"Chr09-068711504-top","MsaSorghum033452","Chr05-65510736-top"
"Chr10-059755024-bot","MsaSorghum033452","Chr05-65510736-top"
"Chr09-068742441-top","MsaSorghum033455","Chr05-65519817-top"
"Chr10-059703964-bot","MsaSorghum033455","Chr05-65519817-top"
"Chr09-068742444-bot","MsaSorghum033456","Chr05-65519820-bot"
"Chr10-059703961-top","MsaSorghum033456","Chr05-65519820-bot"
"Chr09-069177178-top","MsaSorghum033469","Chr05-65772329-top"
"Chr10-059318428-bot","MsaSorghum033469","Chr05-65772329-top"
"Chr09-069180552-top","MsaSorghum033471","Chr05-65775730-top"
"Chr10-059315117-bot","MsaSorghum033471","Chr05-65775730-top"
"Chr09-069274903-top","MsaSorghum033497","Chr05-66098460-top"
"Chr10-063316072-top","MsaSorghum033497","Chr05-66098460-top"
"Chr09-069274906-bot","MsaSorghum033498","Chr05-66098463-bot"
"Chr10-063316075-bot","MsaSorghum033498","Chr05-66098463-bot"
"Chr09-069376536-top","MsaSorghum033500","Chr05-66186305-top"
"Chr10-063055753-bot","MsaSorghum033500","Chr05-66186305-top"
"Chr09-069376539-bot","MsaSorghum033501","Chr05-66186308-bot"
"Chr10-063055750-top","MsaSorghum033501","Chr05-66186308-bot"
"Chr09-069730691-top","MsaSorghum033522","Chr05-66364391-top"
"Chr10-071158404-bot","MsaSorghum033522","Chr05-66364391-top"
"Chr09-069741329-bot","MsaSorghum033527","Chr05-66376310-bot"
"Chr10-071148364-top","MsaSorghum033527","Chr05-66376310-bot"
"Chr09-069741981-top","MsaSorghum033528","Chr05-66376990-top"
"Chr10-071147688-bot","MsaSorghum033528","Chr05-66376990-top"
"Chr09-069741984-bot","MsaSorghum033529","Chr05-66376993-bot"
"Chr10-071147685-top","MsaSorghum033529","Chr05-66376993-bot"
